complaint_id,complaint_text,category,submitted_via,created_date
100333,Internet connection keeps dropping!! frequently need urgent help,Technical Support,Chat,01-10-2024
100334,Incorrect<br>charges have appeared on my. invoice please resolve asap,Billing,Phone,13-07-2024
100335,I<br>was charged twice for my last bill need... urgent help,Billing,Chat,19-09-2024
100336,Unauthorized changes made to my account no response from support,Account Management,Chat,11-07-2024
100337,<b>The item does not function as expected please resolve asap</b>,Product Issue,Phone,13-08-2024
100338,<b>Unexpected<br>charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited this! is unacceptable</b>,Billing,Email,04-07-2024
100339,The product stopped working within a week happening for the last? 3 days,Product Issue,Phone,04-08-2024
100340,My payment## was successful but the bill still shows unpaid need urgent help,Billing,Website,23-06-2024
100341,<b>Facing issues updating account details need urgent help</b>,Account Management,Email,06-04-2024
100342,<p>Late fee applied even though I paid## on time this is unacceptable</p>,Billing,Website,03-10-2024
100343,<i>The website is extremely slow and unresponsive please resolve asap</i>,Technical Support,Phone,24-06-2024
100344,<p>Need clarification regarding company. policy please resolve asap</p>,Other,Email,05-02-2024
100345,Received a?? damaged product happening for the last 3 days,Product Issue,Phone,19-05-2024
100346,Unauthorized changes made to my! account happening for the last 3 days,Account Management,Email,23-01-2024
100347,<i>My account was locked without reason this is unacceptable</i>,Account Management,Chat,08-05-2024
100348,Very unhappy with the overall service happening## for the last 3 days,Other,Website,14-07-2024
100349,Facing issues updating account details please!! resolve asap,Account Management,Email,01-09-2024
100350,"<p>The item, does not function as expected need urgent help</p>",Product Issue,Chat,27-10-2024
100351,Very unhappy with the overall service this is unacceptable,Other,Website,16-04-2024
100352,<p>The item does not function as expected happening for... the last 3 days</p>,Product Issue,Website,03-03-2024
100353,I want to file a general complaint please resolve?? asap,Other,Website,26-03-2024
100354,Missing<br>components in the package please resolve asap,Product Issue,Chat,31-07-2024
100355,Password reset link is not working happening for. the last 3 days,Account Management,Email,09-04-2024
100356,Unauthorized changes made... to my account no response from support,Account Management,Website,19-05-2024
100357,<b>My account was locked without reason happening for the last 3 days</b>,Account Management,Email,09-10-2024
100358,<p>Late fee?? applied even though I paid on time happening for the last 3 days</p>,Billing,Email,17-09-2024
100359,<i>Unexpected<br>charges added## without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited please resolve asap</i>,Billing,Phone,04-02-2024
100360,Very<br>unhappy? with the overall service this is unacceptable,Other,Chat,04-05-2024
100361,Unexpected charges added. without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited this is unacceptable,Billing,Website,01-05-2024
100362,Service experience was?? poor this is unacceptable,Other,Chat,29-01-2024
100363,Service<br>experience## was poor this is unacceptable,Other,Email,14-08-2024
100364,<i>Internet connection keeps dropping frequently this! is unacceptable</i>,Technical Support,Email,07-04-2024
100365,<i>I was charged twice## for my last bill please resolve asap</i>,Billing,Chat,22-06-2024
100366,Unable to... login to my account please resolve asap,Account Management,Phone,09-02-2024
100367,Need clarification regarding company policy please!! resolve asap,Other,Chat,20-04-2024
100368,Missing components in the package happening for the? last 3 days,Product Issue,Website,11-07-2024
100369,The item does not function as expected no response from support,Product Issue,Email,23-02-2024
100370,The<br>item does? not function as expected this is unacceptable,Product Issue,Website,14-08-2024
100371,"<i>My<br>payment was successful but the, bill still shows unpaid this is unacceptable</i>",Billing,Website,10-03-2024
100372,Unable to login to my account please resolve! asap,Account Management,Website,22-05-2024
100373,<i>Product<br>quality!! is not as advertised please resolve asap</i>,Product Issue,Email,12-01-2024
100374,App<br>crashes whenever I try to open it this is unacceptable,Technical Support,Email,30-07-2024
100375,App<br>crashes whenever I try to open it please resolve asap,Technical Support,Chat,30-08-2024
100376,Service experience was poor this is. unacceptable,Other,Email,27-01-2024
100377,Customer support did not respond to my. emails need urgent help,Other,Chat,24-04-2024
100378,Received a damaged product happening for the last 3 days,Product Issue,Website,01-08-2024
100379,Very unhappy with the overall service!! happening for the last 3 days,Other,Phone,12-09-2024
100380,Facing<br>error code while using the service no response from support,Technical Support,Website,19-07-2024
100381,The product?? stopped working within a week no response from support,Product Issue,Phone,22-02-2024
100382,Incorrect charges have appeared on. my invoice this is unacceptable,Billing,Email,18-03-2024
100383,I want?? to file a general complaint this is unacceptable,Other,Website,01-05-2024
100384,The product stopped working within a week happening... for the last 3 days,Product Issue,Chat,05-02-2024
100385,The<br>website is extremely slow and unresponsive need urgent help,Technical Support,Chat,29-02-2024
100386,<b>The product stopped... working within a week please resolve asap</b>,Product Issue,Chat,06-09-2024
100387,"Facing error, code while using the service please resolve asap",Technical Support,Phone,17-07-2024
100388,Customer support did not respond to my emails please resolve asap,Other,Email,13-08-2024
100389,"<b>The product stopped working within a week happening for, the last 3 days</b>",Product Issue,Email,17-07-2024
100390,"<i>Service<br>experience was poor no, response from support</i>",Other,Chat,01-07-2024
100391,<b>Unauthorized changes made to my account need urgent help</b>,Account Management,Email,02-03-2024
100392,<p>Received a damaged product happening... for the last 3 days</p>,Product Issue,Website,20-07-2024
100393,I want to## file a general complaint please resolve asap,Other,Chat,15-09-2024
100394,<b>Need<br>clarification regarding company policy happening for the last 3 days</b>,Other,Website,23-03-2024
100395,My payment was successful but the bill still shows? unpaid this is unacceptable,Billing,Phone,03-01-2024
100396,Missing components in! the package no response from support,Product Issue,Website,18-02-2024
100397,The item does not function as expected this is unacceptable,Product Issue,Email,25-10-2024
100398,<i>My payment was successful! but the bill still shows unpaid need urgent help</i>,Billing,Email,09-02-2024
100399,<p>Facing issues updating account details! happening for the last 3 days</p>,Account Management,Email,18-10-2024
100400,I want to file a general complaint no response from support,Other,Chat,12-09-2024
100401,Late<br>fee applied even though I paid on time this is unacceptable,Billing,Phone,27-09-2024
100402,I<br>was charged twice for my?? last bill this is unacceptable,Billing,Chat,19-01-2024
100403,<p>Unauthorized changes made to my account this is! unacceptable</p>,Account Management,Email,25-02-2024
100404,<i>Unable to connect to the server?? this is unacceptable</i>,Technical Support,Email,02-07-2024
100405,Need<br>clarification regarding company policy happening for the last 3? days,Other,Email,13-07-2024
100406,<b>App crashes whenever I try to open... it no response from support</b>,Technical Support,Website,26-08-2024
100407,<b>The product stopped working within a week no## response from support</b>,Product Issue,Website,12-08-2024
100408,<i>App crashes whenever I try to open it need. urgent help</i>,Technical Support,Email,07-01-2024
100409,Internet connection keeps dropping frequently no response from support,Technical Support,Email,18-04-2024
100410,The<br>item does not function as expected happening for the last 3!! days,Product Issue,Phone,01-09-2024
100411,Received a... damaged product no response from support,Product Issue,Chat,25-09-2024
100412,Facing<br>issues updating account details please? resolve asap,Account Management,Phone,22-05-2024
100413,Customer support did not respond to my emails no response from support,Other,Chat,17-05-2024
