complaint_id,complaint_text,category,submitted_via,created_date
100352,Received a damaged product this? is unacceptable,Product Issue,Email,08-09-2024
100353,The item does not!! function as expected need urgent help,Product Issue,Email,01-10-2024
100354,<b>Unexpected charges added without notification happening for the last 3 days</b>,Billing,Website,15-01-2024
100355,Internet connection keeps dropping frequently? happening for the last 3 days,Technical Support,Chat,31-07-2024
100356,"<i>Facing issues updating, account details please resolve asap</i>",Account Management,Website,03-04-2024
100357,"<p>Facing error code while using the service, please resolve asap</p>",Technical Support,Email,26-03-2024
100358,Product quality is not as!! advertised please resolve asap,Product Issue,Website,19-10-2024
100359,Facing issues updating account details no response from support,Account Management,Chat,25-06-2024
100360,Customer<br>support did not respond! to my emails this is unacceptable,Other,Chat,25-03-2024
100361,Customer support did not respond to my emails no## response from support,Other,Website,20-02-2024
100362,<p>Password reset link is not working need urgent help</p>,Account Management,Chat,20-01-2024
100363,Unable to connect to the## server no response from support,Technical Support,Website,27-04-2024
100364,<p>Incorrect charges have appeared on my invoice happening for the last 3 days</p>,Billing,Email,26-03-2024
100365,Need clarification regarding!! company policy need urgent help,Other,Website,27-05-2024
100366,Service experience was poor no response from. support,Other,Chat,18-03-2024
100367,<i>The product stopped working within a? week need urgent help</i>,Product Issue,Website,28-09-2024
100368,My<br>account was locked without reason need?? urgent help,Account Management,Website,13-05-2024
100369,<p>Very unhappy with the overall service happening for the last 3 days</p>,Other,Chat,09-02-2024
100370,<p>Late fee applied even though I paid on time need urgent help</p>,Billing,Phone,17-04-2024
100371,"<i>Received a damaged product happening for the last 3, days</i>",Product Issue,Phone,13-03-2024
100372,<i>Unable<br>to connect to the server. no response from support</i>,Technical Support,Email,09-08-2024
100373,Unable to login to my account need urgent help,Account Management,Chat,31-05-2024
100374,<p>Unable to login to my account need urgent help</p>,Account Management,Chat,28-02-2024
100375,<b>Internet connection keeps dropping frequently please resolve asap</b>,Technical Support,Phone,07-07-2024
100376,<b>Unauthorized changes made to my account please resolve asap</b>,Account Management,Chat,10-06-2024
100377,Service experience was poor this is unacceptable,Other,Website,23-03-2024
100378,Received a damaged product happening for the last 3 days,Product Issue,Phone,06-03-2024
100379,"<b>Unexpected charges added without, notification need urgent help</b>",Billing,Website,30-09-2024
100380,Late fee applied even though I## paid on time this is unacceptable,Billing,Website,17-05-2024
100381,Facing error code while using the service happening for the last 3 days,Technical Support,Chat,15-04-2024
100382,<b>Internet<br>connection keeps dropping frequently need urgent. help</b>,Technical Support,Phone,02-01-2024
100383,<i>Need<br>clarification regarding company policy. this is unacceptable</i>,Other,Chat,21-07-2024
100384,Missing components in the package please resolve asap,Product Issue,Website,11-01-2024
100385,<i>Internet connection keeps dropping frequently no response?? from support</i>,Technical Support,Phone,08-09-2024
100386,I was charged twice for my last bill happening for the last. 3 days,Billing,Chat,27-09-2024
100387,Product quality is not as advertised no response from support,Product Issue,Email,23-07-2024
100388,I was charged twice for my last!! bill no response from support,Billing,Chat,05-05-2024
100389,Late fee applied even though? I paid on time no response from support,Billing,Email,18-10-2024
100390,Customer<br>support did not... respond to my emails this is unacceptable,Other,Email,09-01-2024
100391,Unauthorized changes made to my account? this is unacceptable,Account Management,Email,02-01-2024
100392,"I<br>want to file a general complaint, no response from support",Other,Website,24-03-2024
100393,<i>I was charged twice for my last bill happening for the last? 3 days</i>,Billing,Website,24-04-2024
100394,Customer<br>support did not respond to my emails please... resolve asap,Other,Email,26-01-2024
100395,<p>Missing components in?? the package no response from support</p>,Product Issue,Email,17-02-2024
100396,The<br>item does not function as expected happening for the last 3 days,Product Issue,Chat,02-07-2024
100397,Unauthorized changes made to my account happening for the last 3 days,Account Management,Chat,03-09-2024
100398,<p>Unexpected charges added without... notification happening for the last 3 days</p>,Billing,Phone,11-03-2024
100399,Facing error code! while using the service no response from support,Technical Support,Phone,25-07-2024
100400,Service experience was poor happening for the last 3 days,Other,Chat,10-03-2024
100401,Missing<br>components in the package happening for the last 3 days,Product Issue,Website,20-02-2024
100402,Incorrect charges have appeared on my invoice happening for the last 3 days,Billing,Email,19-09-2024
100403,Facing<br>error code while using the service happening for the... last 3 days,Technical Support,Email,23-10-2024
100404,Unauthorized changes made to my account happening for the last 3 days,Account Management,Phone,20-10-2024
100405,<b>App crashes whenever I try to open it need urgent help</b>,Technical Support,Website,17-03-2024
100406,I was charged twice for my last bill happening for the## last 3 days,Billing,Phone,02-02-2024
100407,Need clarification regarding company policy happening for the last 3 days,Other,Email,04-01-2024
100408,Received<br>a damaged. product this is unacceptable,Product Issue,Chat,19-04-2024
100409,Password<br>reset link is not working happening for the last 3 days,Account Management,Website,10-06-2024
100410,<i>Received a damaged product?? need urgent help</i>,Product Issue,Website,28-09-2024
100411,Very unhappy with the overall service happening for!! the last 3 days,Other,Website,09-09-2024
100412,Unexpected charges added without notification happening for the?? last 3 days,Billing,Website,23-10-2024
100413,Missing components in the package happening for... the last 3 days,Product Issue,Website,23-10-2024
100414,Facing error code while using the... service need urgent help,Technical Support,Email,03-09-2024
100415,App<br>crashes whenever I try to open it need urgent help,Technical Support,Email,01-06-2024
100416,Unauthorized changes... made to my account no response from support,Account Management,Phone,12-06-2024
100417,Missing components in the package happening for the last 3 days,Product Issue,Website,19-02-2024
100418,<b>The product stopped working within! a week no response from support</b>,Product Issue,Website,06-03-2024
100419,<i>Customer support did not respond to my?? emails no response from support</i>,Other,Email,05-01-2024
100420,Missing components in the package no## response from support,Product Issue,Website,25-08-2024
100421,<i>Facing error code while using the service need urgent help</i>,Technical Support,Website,13-03-2024
100422,The item does not function as expected please resolve!! asap,Product Issue,Phone,26-03-2024
100423,<i>Very unhappy with the overall service need urgent. help</i>,Other,Website,13-08-2024
100424,Received a damaged product happening for... the last 3 days,Product Issue,Chat,07-08-2024
100425,"Unauthorized changes made to, my account happening for the last 3 days",Account Management,Chat,09-03-2024
100426,Unauthorized changes made to my account! happening for the last 3 days,Account Management,Website,19-05-2024
100427,Internet<br>connection keeps dropping frequently happening for the last 3 days,Technical Support,Website,06-07-2024
100428,"Need<br>clarification regarding company policy this is, unacceptable",Other,Phone,03-08-2024
100429,My payment was successful but the?? bill still shows unpaid need urgent help,Billing,Email,16-07-2024
100430,<b>The<br>product stopped working within a week please resolve asap</b>,Product Issue,Website,21-09-2024
100431,Facing<br>issues updating account details no response from support,Account Management,Website,11-02-2024
100432,The website is extremely slow and unresponsive please## resolve asap,Technical Support,Chat,01-04-2024
100433,Need<br>clarification regarding company policy? this is unacceptable,Other,Website,04-07-2024
